nome,host_name,bairro_group,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
Outros,Outros,Brooklyn,Private room,110,2,1,0.02,1,189
Outros,Outros,Brooklyn,Entire home/apt,451,2,72,0.86,1,331
Outros,Outros,Brooklyn,Entire home/apt,149,1,119,2.81,2,361
Outros,Outros,Brooklyn,Private room,50,3,4,0.08,1,0
Outros,Outros,Manhattan,Entire home/apt,128,5,36,3.06,1,136
Outros,Outros,Queens,Private room,108,2,13,1.74,1,333
Outros,Outros,Manhattan,Entire home/apt,350,30,0,0.72,65,364
Outros,Outros,Brooklyn,Private room,45,2,14,0.51,3,0
Outros,Outros,Manhattan,Entire home/apt,299,3,22,1.62,1,278
Outros,Outros,Brooklyn,Entire home/apt,115,15,7,0.38,1,5
Outros,Outros,Brooklyn,Private room,59,1,75,1.46,3,322
Outros,Outros,Manhattan,Entire home/apt,150,2,4,0.25,1,0
Outros,Outros,Brooklyn,Entire home/apt,100,7,5,0.39,1,1
Outros,Outros,Brooklyn,Entire home/apt,150,2,37,2.93,1,100
Outros,Outros,Brooklyn,Entire home/apt,160,4,16,0.3,1,0
Outros,Outros,Brooklyn,Private room,87,2,3,0.35,1,0
Outros,Outros,Bronx,Entire home/apt,109,2,9,3.42,3,50
Outros,Outros,Manhattan,Entire home/apt,800,1,0,0.72,1,0
Outros,Outros,Bronx,Private room,39,2,0,0.72,7,177
Outros,Outros,Brooklyn,Private room,65,15,1,0.94,1,0
Outros,Outros,Manhattan,Entire home/apt,200,3,18,0.37,1,188
Outros,Outros,Manhattan,Entire home/apt,200,3,17,0.21,1,5
Outros,Outros,Queens,Private room,33,28,0,0.72,37,41
Outros,Outros,Manhattan,Entire home/apt,375,2,14,0.73,2,335
Outros,Outros,Brooklyn,Private room,69,2,12,0.18,1,6
Outros,Outros,Manhattan,Private room,70,3,0,0.72,1,62
Outros,Outros,Manhattan,Private room,150,3,87,3.09,2,39
Outros,Outros,Brooklyn,Entire home/apt,150,3,0,0.72,1,0
Outros,Outros,Manhattan,Private room,70,7,12,0.28,1,318
Outros,Outros,Manhattan,Private room,77,2,20,4.38,1,52
Outros,Outros,Manhattan,Entire home/apt,295,1,114,6.68,1,125
Outros,Outros,Manhattan,Entire home/apt,140,3,2,0.04,1,0
Outros,Outros,Manhattan,Entire home/apt,395,5,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,53,7,7,0.15,2,0
Outros,Outros,Brooklyn,Private room,42,3,28,0.74,2,355
Outros,Outros,Brooklyn,Entire home/apt,139,30,4,0.11,1,330
Outros,Outros,Manhattan,Entire home/apt,275,3,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,65,7,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,100,1,7,1.83,1,365
Outros,Outros,Brooklyn,Shared room,25,1,25,2.52,6,2
Outros,Outros,Brooklyn,Entire home/apt,100,3,1,0.02,1,0
Outros,Outros,Queens,Private room,130,7,1,0.06,2,34
Outros,Outros,Queens,Shared room,28,1,0,0.72,2,341
Outros,Outros,Brooklyn,Private room,33,3,56,3.19,8,305
Outros,Outros,Manhattan,Entire home/apt,140,2,10,0.28,1,0
Outros,Outros,Brooklyn,Entire home/apt,95,3,2,0.04,1,0
Outros,Outros,Queens,Entire home/apt,95,4,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,140,120,0,0.72,1,255
Outros,Outros,Manhattan,Entire home/apt,150,2,8,0.9,1,0
Outros,Outros,Manhattan,Private room,77,3,139,2.29,1,18
Outros,Outros,Brooklyn,Entire home/apt,69,1,42,6.09,1,57
Outros,Outros,Brooklyn,Private room,300,3,4,0.15,1,0
Outros,Outros,Manhattan,Entire home/apt,234,20,29,0.37,1,302
Outros,Outros,Brooklyn,Entire home/apt,199,3,26,0.61,13,74
Outros,Outros,Brooklyn,Entire home/apt,90,1,40,0.68,1,0
Outros,Outros,Queens,Private room,35,29,2,0.38,7,1
Outros,Outros,Manhattan,Shared room,65,10,21,0.38,4,0
Outros,Outros,Manhattan,Entire home/apt,72,2,11,0.64,2,0
Outros,Outros,Brooklyn,Entire home/apt,85,3,0,0.72,5,125
Outros,Outros,Brooklyn,Entire home/apt,200,1,1,0.02,1,0
Outros,Outros,Brooklyn,Private room,90,1,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,200,2,1,1.0,1,338
Outros,Outros,Manhattan,Entire home/apt,699,29,0,0.72,327,333
Outros,Outros,Manhattan,Private room,99,2,28,0.55,1,296
Outros,Outros,Manhattan,Private room,89,1,21,1.41,1,2
Outros,Outros,Manhattan,Entire home/apt,95,30,3,0.06,5,318
Outros,Outros,Queens,Private room,60,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,99,1,13,0.52,1,82
Outros,Outros,Queens,Private room,25,3,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,54,10,11,0.19,1,0
Outros,Outros,Brooklyn,Entire home/apt,85,60,0,0.72,2,87
Outros,Outros,Brooklyn,Entire home/apt,250,5,0,0.72,2,0
Outros,Outros,Brooklyn,Entire home/apt,179,31,59,1.92,1,198
Outros,Outros,Brooklyn,Entire home/apt,120,2,5,0.23,1,0
Outros,Outros,Brooklyn,Entire home/apt,104,1,15,3.66,5,48
Outros,Outros,Brooklyn,Entire home/apt,300,2,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,250,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,100,5,0,0.72,1,0
Outros,Outros,Bronx,Private room,40,1,1,1.0,3,179
Outros,Outros,Manhattan,Private room,500,1,1,1.0,10,305
Outros,Outros,Manhattan,Private room,99,1,318,5.78,1,0
Outros,Outros,Brooklyn,Private room,60,4,1,0.04,1,0
Outros,Outros,Queens,Private room,45,1,4,4.0,1,3
Outros,Outros,Queens,Entire home/apt,1000,2,5,0.27,5,365
Outros,Outros,Manhattan,Private room,61,1,1,0.04,1,35
Outros,Outros,Brooklyn,Entire home/apt,190,3,1,0.08,1,0
Outros,Outros,Manhattan,Entire home/apt,150,2,4,0.07,1,0
Outros,Outros,Manhattan,Entire home/apt,148,1,55,3.59,1,123
Outros,Outros,Manhattan,Private room,100,5,0,0.72,1,365
Outros,Outros,Brooklyn,Entire home/apt,137,1,24,0.29,1,0
Outros,Outros,Queens,Entire home/apt,165,3,61,2.46,5,62
Outros,Outros,Brooklyn,Entire home/apt,80,5,22,1.93,3,60
Outros,Outros,Manhattan,Private room,169,3,3,0.67,1,0
Outros,Outros,Brooklyn,Private room,58,1,18,2.14,8,179
Outros,Outros,Manhattan,Entire home/apt,110,5,4,0.19,1,0
Outros,Outros,Brooklyn,Private room,70,5,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,135,2,127,1.8,1,354
Outros,Outros,Manhattan,Private room,40,30,0,0.72,1,6
Outros,Outros,Brooklyn,Entire home/apt,135,3,46,2.36,2,255
Outros,Outros,Queens,Private room,375,2,0,0.72,1,356
Outros,Outros,Brooklyn,Entire home/apt,175,2,15,0.29,1,64
Outros,Outros,Queens,Shared room,58,2,4,0.64,3,267
Outros,Outros,Manhattan,Private room,616,2,5,2.46,327,255
Outros,Outros,Brooklyn,Private room,68,1,1,0.52,1,59
Outros,Outros,Queens,Entire home/apt,145,2,61,1.52,1,302
Outros,Outros,Brooklyn,Entire home/apt,179,1,5,0.7,1,365
Outros,Outros,Brooklyn,Entire home/apt,94,4,6,0.16,1,0
Outros,Outros,Manhattan,Entire home/apt,123,7,2,0.65,1,0
Outros,Outros,Brooklyn,Entire home/apt,599,2,1,0.35,7,110
Outros,Outros,Brooklyn,Entire home/apt,100,2,100,1.49,1,280
Outros,Outros,Manhattan,Private room,56,1,7,0.14,1,0
Outros,Outros,Brooklyn,Private room,80,3,131,2.64,1,140
Outros,Outros,Brooklyn,Private room,62,1,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,350,3,1,0.7,1,66
Outros,Outros,Manhattan,Entire home/apt,550,4,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,210,1,1,0.05,1,0
Outros,Outros,Brooklyn,Private room,53,2,2,0.14,1,0
Outros,Outros,Brooklyn,Private room,55,4,1,0.03,1,0
Outros,Outros,Queens,Private room,165,1,0,0.72,18,360
Outros,Outros,Queens,Private room,30,14,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,96,30,5,0.53,4,32
Outros,Outros,Brooklyn,Entire home/apt,147,7,42,0.61,1,365
Outros,Outros,Brooklyn,Entire home/apt,120,2,9,0.21,1,0
Outros,Outros,Queens,Entire home/apt,140,4,11,0.25,1,38
Outros,Outros,Brooklyn,Private room,73,21,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,249,2,15,1.28,2,360
Outros,Outros,Manhattan,Private room,65,3,49,1.5,1,46
Outros,Outros,Manhattan,Private room,125,1,2,0.04,2,0
Outros,Outros,Brooklyn,Private room,40,1,5,0.13,1,0
Outros,Outros,Manhattan,Entire home/apt,175,1,4,0.08,1,0
Outros,Outros,Queens,Entire home/apt,188,2,35,2.26,2,140
Outros,Outros,Bronx,Private room,50,2,15,0.17,1,337
Outros,Outros,Brooklyn,Private room,100,1,0,0.72,1,0
Outros,Outros,Queens,Private room,60,1,100,1.93,8,76
Outros,Outros,Manhattan,Entire home/apt,250,2,0,0.72,1,170
Outros,Outros,Queens,Entire home/apt,39,2,113,4.04,2,3
Outros,Outros,Brooklyn,Private room,50,2,24,1.79,1,47
Outros,Outros,Brooklyn,Entire home/apt,197,4,7,0.26,2,0
Outros,Outros,Brooklyn,Private room,80,1,5,0.53,2,0
Outros,Outros,Brooklyn,Entire home/apt,68,1,0,0.72,1,255
Outros,Outros,Brooklyn,Private room,79,1,11,0.42,3,0
Outros,Outros,Brooklyn,Private room,60,5,10,0.43,2,23
Outros,Outros,Queens,Private room,50,2,1,1.0,1,1
Outros,Outros,Brooklyn,Entire home/apt,195,3,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,180,4,28,0.4,1,280
Outros,Outros,Brooklyn,Private room,98,2,21,2.1,2,73
Outros,Outros,Manhattan,Entire home/apt,127,3,182,2.3,1,264
Outros,Outros,Manhattan,Entire home/apt,214,1,8,0.75,3,296
Outros,Outros,Brooklyn,Entire home/apt,155,30,0,0.72,2,365
Outros,Outros,Brooklyn,Private room,30,1,4,0.17,1,0
Outros,Outros,Manhattan,Entire home/apt,155,1,11,7.33,1,163
Outros,Outros,Brooklyn,Entire home/apt,125,4,7,0.37,1,16
Outros,Outros,Brooklyn,Entire home/apt,175,2,4,0.62,1,34
Outros,Outros,Manhattan,Entire home/apt,340,2,0,0.72,1,0
Outros,Outros,Manhattan,Private room,65,2,11,0.83,1,365
Outros,Outros,Manhattan,Private room,102,1,0,0.72,2,0
Outros,Outros,Brooklyn,Entire home/apt,120,2,4,0.06,1,42
Outros,Outros,Manhattan,Private room,90,4,59,1.36,1,2
Outros,Outros,Manhattan,Entire home/apt,250,2,2,0.1,1,0
Outros,Outros,Manhattan,Entire home/apt,170,3,11,0.31,1,0
Outros,Outros,Queens,Entire home/apt,130,4,0,0.72,2,0
Outros,Outros,Manhattan,Private room,139,3,15,1.01,1,338
Outros,Outros,Brooklyn,Entire home/apt,250,2,0,0.72,1,0
Outros,Outros,Manhattan,Private room,95,1,10,0.27,5,0
Outros,Outros,Brooklyn,Private room,70,10,2,0.21,1,0
Outros,Outros,Brooklyn,Private room,50,1,4,1.88,2,160
Outros,Outros,Manhattan,Private room,200,2,3,0.84,1,0
Outros,Outros,Manhattan,Entire home/apt,189,1,7,0.86,1,2
Outros,Outros,Brooklyn,Private room,65,7,1,0.03,2,0
Outros,Outros,Manhattan,Private room,119,2,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,90,5,8,0.11,1,0
Outros,Outros,Brooklyn,Entire home/apt,270,14,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,295,2,16,0.44,1,0
Outros,Outros,Brooklyn,Entire home/apt,85,14,4,0.15,2,275
Outros,Outros,Brooklyn,Entire home/apt,185,7,10,0.87,1,125
Outros,Outros,Manhattan,Entire home/apt,145,5,54,1.43,1,236
Outros,Outros,Brooklyn,Entire home/apt,95,7,6,0.45,1,19
Outros,Outros,Brooklyn,Private room,35,3,33,0.78,1,0
Outros,Outros,Manhattan,Entire home/apt,235,30,1,0.07,87,307
Outros,Outros,Queens,Entire home/apt,85,1,5,2.08,4,156
Outros,Outros,Manhattan,Private room,70,1,1,0.07,1,0
Outros,Outros,Brooklyn,Entire home/apt,200,4,1,0.15,1,0
Outros,Outros,Manhattan,Entire home/apt,170,2,7,0.11,1,312
Outros,Outros,Brooklyn,Entire home/apt,150,4,70,1.54,1,293
Outros,Outros,Manhattan,Private room,125,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,51,1,0,0.72,3,333
Outros,Outros,Queens,Entire home/apt,50,1,14,1.53,1,356
Outros,Outros,Manhattan,Private room,75,3,9,2.73,1,67
Outros,Outros,Brooklyn,Entire home/apt,150,3,9,1.27,2,179
Outros,Outros,Manhattan,Entire home/apt,175,4,130,3.33,1,53
Outros,Outros,Manhattan,Entire home/apt,265,30,0,0.72,25,290
Outros,Outros,Brooklyn,Entire home/apt,90,4,11,0.59,1,3
Outros,Outros,Manhattan,Private room,60,30,2,0.04,9,312
Outros,Outros,Brooklyn,Private room,44,1,8,0.23,1,357
Outros,Outros,Brooklyn,Entire home/apt,140,2,89,2.11,1,9
Outros,Outros,Manhattan,Entire home/apt,128,1,13,0.5,1,0
Outros,Outros,Bronx,Entire home/apt,150,1,6,0.53,1,191
Outros,Outros,Manhattan,Entire home/apt,105,30,12,0.24,9,227
Outros,Outros,Queens,Private room,69,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,75,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,65,3,24,4.59,1,9
Outros,Outros,Manhattan,Entire home/apt,400,3,124,2.82,1,245
Outros,Outros,Brooklyn,Private room,50,2,263,2.69,2,136
Outros,Outros,Brooklyn,Private room,94,1,46,1.81,1,72
Outros,Outros,Manhattan,Entire home/apt,226,2,73,3.35,1,56
Outros,Outros,Brooklyn,Entire home/apt,95,2,4,0.26,1,0
Outros,Outros,Brooklyn,Entire home/apt,130,2,29,0.35,1,119
Outros,Outros,Brooklyn,Private room,32,1,8,0.48,1,0
Outros,Outros,Brooklyn,Private room,77,2,6,0.38,2,89
Outros,Outros,Queens,Private room,35,1,37,5.84,2,0
Outros,Outros,Manhattan,Private room,120,4,5,0.16,3,0
Outros,Outros,Brooklyn,Entire home/apt,325,3,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,129,2,3,3.0,1,348
Outros,Outros,Manhattan,Private room,125,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,50,30,0,0.72,17,325
Outros,Outros,Bronx,Private room,100,3,36,3.69,2,49
Outros,Outros,Brooklyn,Private room,75,14,0,0.72,1,0
Outros,Outros,Bronx,Entire home/apt,101,2,11,3.4,1,46
Outros,Outros,Brooklyn,Entire home/apt,96,2,14,4.62,1,50
Outros,Outros,Staten Island,Entire home/apt,144,1,105,2.3,1,258
Outros,Outros,Brooklyn,Private room,105,1,1,0.18,1,0
Outros,Outros,Brooklyn,Entire home/apt,120,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,40,1,3,0.08,1,0
Outros,Outros,Manhattan,Entire home/apt,200,3,9,0.2,1,168
Outros,Outros,Queens,Private room,47,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,150,2,151,1.51,2,52
Outros,Outros,Brooklyn,Private room,60,2,18,3.38,1,0
Outros,Outros,Manhattan,Private room,75,3,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,100,1,1,0.1,1,0
Outros,Outros,Brooklyn,Private room,50,1,1,1.0,1,51
Outros,Outros,Brooklyn,Entire home/apt,300,2,10,2.83,1,112
Outros,Outros,Manhattan,Private room,180,1,0,0.72,1,83
Outros,Outros,Brooklyn,Entire home/apt,250,1,1,0.04,1,0
Outros,Outros,Queens,Private room,56,13,1,0.15,1,12
Outros,Outros,Manhattan,Private room,65,3,84,3.8,1,205
Outros,Outros,Brooklyn,Entire home/apt,95,7,69,1.79,2,0
Outros,Outros,Brooklyn,Private room,50,1,6,0.46,7,365
Outros,Outros,Manhattan,Private room,45,1,3,0.08,1,0
Outros,Outros,Manhattan,Entire home/apt,137,29,0,0.72,327,361
Outros,Outros,Bronx,Private room,50,1,108,1.84,1,261
Outros,Outros,Brooklyn,Entire home/apt,110,4,5,0.27,1,0
Outros,Outros,Queens,Private room,78,2,28,3.05,5,205
Outros,Outros,Bronx,Private room,70,6,40,0.73,1,313
Outros,Outros,Queens,Entire home/apt,258,1,0,0.72,1,362
Outros,Outros,Brooklyn,Entire home/apt,95,4,10,0.37,1,0
Outros,Outros,Brooklyn,Entire home/apt,180,2,20,1.17,1,0
Outros,Outros,Brooklyn,Entire home/apt,175,2,21,0.81,1,313
Outros,Outros,Manhattan,Entire home/apt,325,30,155,6.22,1,240
Outros,Outros,Manhattan,Private room,100,1,0,0.72,6,294
Outros,Outros,Queens,Entire home/apt,92,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,65,30,1,0.07,4,216
Outros,Outros,Brooklyn,Private room,49,6,48,3.13,2,5
Outros,Outros,Brooklyn,Entire home/apt,110,3,0,0.72,1,0
Outros,Outros,Manhattan,Private room,66,3,0,0.72,1,0
Outros,Outros,Staten Island,Private room,34,4,39,1.39,8,347
Outros,Outros,Manhattan,Entire home/apt,390,5,143,1.38,2,316
Outros,Outros,Brooklyn,Entire home/apt,100,2,3,0.06,1,0
Outros,Outros,Brooklyn,Entire home/apt,68,2,22,0.78,1,0
Outros,Outros,Queens,Private room,48,5,52,2.17,1,8
Outros,Outros,Brooklyn,Private room,65,5,13,1.2,2,310
Outros,Outros,Manhattan,Private room,113,2,255,4.05,1,41
Outros,Outros,Queens,Private room,60,3,105,4.49,2,90
Outros,Outros,Manhattan,Private room,60,3,10,0.47,1,0
Outros,Outros,Manhattan,Entire home/apt,115,2,12,0.8,1,0
Outros,Outros,Brooklyn,Entire home/apt,150,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,50,3,3,0.74,1,7
Outros,Outros,Manhattan,Entire home/apt,95,7,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,95,1,5,5.0,1,65
Outros,Outros,Manhattan,Entire home/apt,200,7,0,0.72,1,178
Outros,Outros,Manhattan,Private room,58,1,17,0.31,2,289
Outros,Outros,Brooklyn,Entire home/apt,164,2,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,175,1,7,0.51,1,0
Outros,Outros,Manhattan,Private room,120,3,9,1.43,1,0
Outros,Outros,Manhattan,Private room,90,1,44,4.07,3,36
Outros,Outros,Queens,Private room,85,1,21,4.92,1,80
Outros,Outros,Brooklyn,Private room,60,1,0,0.72,1,54
Outros,Outros,Brooklyn,Private room,40,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,250,30,2,0.19,12,310
Outros,Outros,Manhattan,Entire home/apt,300,3,92,1.53,1,254
Outros,Outros,Manhattan,Private room,89,1,13,4.43,4,164
Outros,Outros,Brooklyn,Entire home/apt,90,6,33,0.69,1,0
Outros,Outros,Manhattan,Private room,90,30,79,2.08,6,246
Outros,Outros,Brooklyn,Entire home/apt,225,2,10,0.29,1,0
Outros,Outros,Brooklyn,Private room,60,1,3,0.11,2,0
Outros,Outros,Brooklyn,Entire home/apt,1000,4,0,0.72,1,0
Outros,Outros,Manhattan,Private room,913,2,0,0.72,11,143
Outros,Outros,Manhattan,Entire home/apt,214,2,11,3.2,327,312
Outros,Outros,Manhattan,Private room,100,1,7,4.04,7,296
Outros,Outros,Manhattan,Entire home/apt,200,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,450,1,10,0.16,1,0
Outros,Outros,Manhattan,Entire home/apt,479,1,52,3.24,1,3
Outros,Outros,Brooklyn,Private room,40,4,0,0.72,1,0
Outros,Outros,Manhattan,Private room,96,1,0,0.72,2,0
Outros,Outros,Queens,Entire home/apt,150,1,20,1.92,2,147
Outros,Outros,Brooklyn,Entire home/apt,66,3,3,0.17,1,0
Outros,Outros,Brooklyn,Private room,26,14,0,0.72,1,0
Outros,Outros,Manhattan,Private room,95,2,40,5.0,4,141
Outros,Outros,Brooklyn,Entire home/apt,300,3,83,2.43,2,218
Outros,Outros,Manhattan,Entire home/apt,330,30,1,0.05,96,250
Outros,Outros,Brooklyn,Entire home/apt,450,3,0,0.72,1,357
Outros,Outros,Manhattan,Private room,40,3,0,0.72,3,308
Outros,Outros,Brooklyn,Private room,99,1,5,0.12,1,0
Outros,Outros,Manhattan,Private room,350,1,7,1.07,2,0
Outros,Outros,Manhattan,Entire home/apt,165,3,80,0.75,3,231
Outros,Outros,Queens,Private room,120,2,9,0.2,2,89
Outros,Outros,Queens,Entire home/apt,52,2,1,0.02,1,0
Outros,Outros,Brooklyn,Private room,100,3,14,0.98,1,364
Outros,Outros,Brooklyn,Entire home/apt,85,7,2,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,135,2,3,0.06,1,0
Outros,Outros,Manhattan,Private room,70,4,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,45,1,3,0.42,7,357
Outros,Outros,Brooklyn,Entire home/apt,80,5,1,0.02,1,0
Outros,Outros,Queens,Entire home/apt,60,3,60,1.71,2,0
Outros,Outros,Brooklyn,Private room,75,2,0,0.72,4,90
Outros,Outros,Manhattan,Entire home/apt,71,6,2,0.14,1,0
Outros,Outros,Queens,Entire home/apt,110,9,11,0.16,1,362
Outros,Outros,Manhattan,Entire home/apt,140,1,34,0.98,1,170
Outros,Outros,Manhattan,Private room,63,30,1,0.3,6,364
Outros,Outros,Brooklyn,Entire home/apt,80,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,125,3,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,35,3,4,3.16,1,18
Outros,Outros,Queens,Entire home/apt,120,1,0,0.72,1,81
Outros,Outros,Brooklyn,Entire home/apt,97,2,19,3.0,2,340
Outros,Outros,Manhattan,Entire home/apt,275,7,10,0.66,1,0
Outros,Outros,Brooklyn,Entire home/apt,525,4,5,0.14,1,327
Outros,Outros,Manhattan,Entire home/apt,339,3,18,1.37,12,0
Outros,Outros,Bronx,Shared room,60,2,11,0.52,4,365
Outros,Outros,Queens,Private room,80,3,1,0.01,1,330
Outros,Outros,Manhattan,Private room,95,6,22,1.47,1,0
Outros,Outros,Brooklyn,Private room,52,1,0,0.72,1,70
Outros,Outros,Queens,Private room,100,3,14,1.42,1,0
Outros,Outros,Brooklyn,Entire home/apt,75,3,21,1.06,1,0
Outros,Outros,Manhattan,Private room,115,1,59,5.25,12,194
Outros,Outros,Manhattan,Entire home/apt,150,1,7,0.15,1,10
Outros,Outros,Manhattan,Private room,95,2,0,0.72,1,90
Outros,Outros,Brooklyn,Entire home/apt,525,6,28,0.5,1,365
Outros,Outros,Bronx,Private room,60,2,63,1.68,4,336
Outros,Outros,Manhattan,Entire home/apt,109,14,3,0.05,3,0
Outros,Outros,Brooklyn,Entire home/apt,90,1,39,5.44,1,141
Outros,Outros,Manhattan,Entire home/apt,250,3,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,110,2,1,0.05,1,0
Outros,Outros,Manhattan,Private room,86,5,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,89,2,24,0.41,5,339
Outros,Outros,Brooklyn,Entire home/apt,100,2,3,0.2,1,2
Outros,Outros,Brooklyn,Private room,75,1,24,0.52,1,0
Outros,Outros,Brooklyn,Entire home/apt,250,3,6,0.27,1,0
Outros,Outros,Manhattan,Private room,40,10,1,0.03,1,0
Outros,Outros,Manhattan,Entire home/apt,699,3,3,0.33,49,196
Outros,Outros,Manhattan,Private room,140,2,76,3.73,4,148
Outros,Outros,Brooklyn,Entire home/apt,200,3,3,0.42,1,0
Outros,Outros,Queens,Private room,49,2,77,1.53,1,1
Outros,Outros,Queens,Entire home/apt,85,2,74,2.08,1,52
Outros,Outros,Manhattan,Entire home/apt,265,3,111,3.53,1,155
Outros,Outros,Manhattan,Private room,140,1,159,3.17,5,249
Outros,Outros,Manhattan,Entire home/apt,190,30,9,0.43,25,334
Outros,Outros,Queens,Entire home/apt,99,1,43,5.73,1,231
Outros,Outros,Manhattan,Private room,150,1,61,4.11,1,8
Outros,Outros,Brooklyn,Entire home/apt,50,7,1,0.03,1,0
Outros,Outros,Brooklyn,Entire home/apt,150,5,1,0.04,1,0
Outros,Outros,Manhattan,Entire home/apt,250,1,2,0.04,1,0
Outros,Outros,Queens,Private room,38,2,4,0.19,1,175
Outros,Outros,Manhattan,Private room,120,1,19,0.57,3,360
Outros,Outros,Bronx,Private room,33,2,0,0.72,8,84
Outros,Outros,Manhattan,Private room,55,14,66,1.12,1,17
Outros,Outros,Bronx,Private room,75,2,0,0.72,7,349
Outros,Outros,Queens,Private room,95,1,78,5.43,2,87
Outros,Outros,Brooklyn,Private room,66,1,2,0.09,1,0
Outros,Outros,Brooklyn,Entire home/apt,120,2,2,0.06,1,0
Outros,Outros,Brooklyn,Private room,79,4,27,1.44,2,176
Outros,Outros,Brooklyn,Entire home/apt,325,3,74,1.73,1,179
Outros,Outros,Brooklyn,Private room,89,3,147,2.05,1,362
Outros,Outros,Bronx,Private room,75,2,32,0.46,13,363
Outros,Outros,Manhattan,Entire home/apt,299,2,11,0.99,1,0
Outros,Outros,Manhattan,Entire home/apt,75,4,8,0.88,1,69
Outros,Outros,Brooklyn,Private room,80,1,112,1.01,3,251
Outros,Outros,Brooklyn,Private room,80,1,15,0.42,1,189
Outros,Outros,Manhattan,Entire home/apt,748,30,0,0.72,18,365
Outros,Outros,Manhattan,Entire home/apt,199,7,13,0.82,1,349
Outros,Outros,Bronx,Private room,38,3,15,0.28,3,0
Outros,Outros,Brooklyn,Entire home/apt,105,7,3,0.06,1,0
Outros,Outros,Brooklyn,Entire home/apt,99,2,18,5.0,1,32
Outros,Outros,Manhattan,Entire home/apt,150,3,86,2.43,1,226
Outros,Outros,Queens,Entire home/apt,135,1,17,3.57,2,0
Outros,Outros,Queens,Entire home/apt,110,30,0,0.72,1,0
Outros,Outros,Manhattan,Private room,90,3,40,0.94,1,0
Outros,Outros,Brooklyn,Private room,70,3,4,0.63,3,3
Outros,Outros,Manhattan,Entire home/apt,125,4,1,0.08,1,0
Outros,Outros,Manhattan,Private room,150,60,0,0.72,1,215
Outros,Outros,Brooklyn,Entire home/apt,60,1,1,0.03,1,0
Outros,Outros,Brooklyn,Entire home/apt,206,2,13,1.25,1,116
Outros,Outros,Manhattan,Private room,600,1,0,0.72,1,199
Outros,Outros,Brooklyn,Entire home/apt,44,1,9,0.77,1,89
Outros,Outros,Queens,Private room,65,1,17,13.42,1,157
Outros,Outros,Manhattan,Entire home/apt,150,7,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,75,1,16,5.27,4,134
Outros,Outros,Staten Island,Entire home/apt,120,3,15,1.92,1,166
Outros,Outros,Manhattan,Entire home/apt,290,30,1,0.57,13,283
Outros,Outros,Manhattan,Entire home/apt,249,4,26,0.62,1,281
Outros,Outros,Brooklyn,Private room,64,5,4,0.07,1,0
Outros,Outros,Manhattan,Entire home/apt,737,3,5,1.17,49,230
Outros,Outros,Bronx,Private room,40,1,11,5.08,2,121
Outros,Outros,Queens,Private room,115,1,7,2.26,2,304
